timestamp,value
1484438400000,12022
1485043200000,8797
1485648000000,-631
1486252800000,-3661
1486857600000,-5058
1487462400000,-4871
1488067200000,-5341
1488672000000,2252
1489276800000,5403
1489881600000,13500
1490486400000,13369
1491091200000,15412
1491696000000,15970
1492300800000,15757
1492905600000,16555
1493510400000,14227
1494115200000,13108
1494720000000,14420
1495324800000,11047
1495929600000,6711
1496534400000,1981
1497139200000,-2343
1497744000000,-22739
1498348800000,-26325
1498953600000,-31299
1499558400000,-33355
1500163200000,-38120
1500768000000,-37180
1501372800000,-37567
1501977600000,-35892
1502582400000,-27585
1503187200000,-24620
1503792000000,-21304
1504396800000,-16524
1505001600000,-14544
1505606400000,-8673
1506211200000,-9788
1506816000000,-9671
1507420800000,-6550
1508025600000,-7556
1508630400000,-521
1509235200000,7460
1509840000000,12723
1510444800000,14403
1511049600000,16250
1511654400000,16201
1512259200000,14985
1512864000000,16432
1513468800000,18739
1514073600000,19621
1514678400000,18647
1515283200000,11930
1515888000000,7727
1516492800000,1244
1517097600000,-5005
1517702400000,-4258
1518307200000,-2706
1518912000000,-1345
1519516800000,297
1520121600000,-1174
1520726400000,1226
1521331200000,-20777
1521936000000,-18537
1522540800000,-18705
1523145600000,-23493
1523750400000,-28871
1524355200000,-25301
1524960000000,-15986
1525564800000,-10284
1526169600000,664
1526774400000,4417
1527379200000,2486
1527984000000,-675
1528588800000,-3621
1529193600000,20331
1529798400000,22054
1530403200000,30342
1531008000000,31242
1531612800000,29222
1532217600000,28216
1532822400000,28265
1533427200000,28648
1534032000000,30586
1534636800000,29976
1535241600000,28161
1535846400000,28819
1536451200000,26948
1537056000000,35925
1537660800000,35526
1538265600000,35295
1538870400000,38042
1539475200000,40201
1540080000000,37272
1540684800000,39098
1541289600000,29252
1541894400000,23993
1542499200000,22542
1543104000000,23272
1543708800000,22885
1544313600000,17102
1544918400000,-1435
1545523200000,447
1546128000000,1264
1546732800000,4453
1547337600000,4715
1547942400000,6891
1548547200000,4306
1549152000000,849
1549756800000,3088
1550361600000,2858
1550966400000,971
1551571200000,768
1552176000000,-2042
1552780800000,2398
1553385600000,65
1553990400000,2074
1554595200000,3450
1555200000000,5631
1555804800000,8958
1556409600000,15213
1557014400000,16108
1557619200000,14662
1558224000000,14586
1558828800000,19736
1559433600000,23424
1560038400000,19133
1560643200000,28263
1561248000000,28580
1561852800000,26840
1562457600000,25817
1563062400000,19892
1563667200000,15631
1564272000000,15230
1564876800000,14500
1565481600000,17265
1566086400000,22025
1566691200000,27727
1567296000000,31928
1567900800000,33040
1568505600000,39406
1569110400000,42235
1569715200000,45158
1570320000000,41422
1570924800000,42813
1571529600000,43390
1572134400000,43044
1572739200000,41445
1573344000000,38892
1573948800000,37920
1574553600000,38416
1575158400000,29063
1575763200000,27409
1576368000000,10563
1576972800000,10212
1577577600000,4923
1578182400000,2489
1578787200000,1034
1579392000000,-1164
1579996800000,-872
1580601600000,3481
1581206400000,5997
1581811200000,14944
1582416000000,18043
1583020800000,20030
1583625600000,18820
1584230400000,19604
1584835200000,20157
1585440000000,20103
1586044800000,18449
1586649600000,18239
1587254400000,18362
1587859200000,17521
1588464000000,19445
1589068800000,19808
1589673600000,19727
1590278400000,17974
1590883200000,15082
1591488000000,11618
1592092800000,2781
1592697600000,558
1593302400000,-394
1593907200000,899
1594512000000,-1489
1595116800000,-3178
1595721600000,-196
1596326400000,77
1596931200000,-857
1597536000000,-5083
1598140800000,-5276
1598745600000,-9031
1599350400000,-6502
1599955200000,-5348
1600560000000,-7629
1601164800000,-5222
1601769600000,-6884
1602374400000,-7870
1602979200000,-8343
1603584000000,-8961
1604188800000,-8792
1604793600000,-10269
1605398400000,-11380
1606003200000,-11222
1606608000000,-12192
1607212800000,-13439
1607817600000,-17791
1608422400000,-16810
1609027200000,-15955
1609632000000,-16202
1610236800000,-18218
1610841600000,-19724
1611446400000,-18130
1612051200000,-13947
1612656000000,-15672
1613260800000,-17451
1613865600000,-18367
1614470400000,-18979
1615075200000,-19607
1615680000000,-8161
1616284800000,-7291
1616889600000,-6017
1617494400000,-4926
1618099200000,-4673
1618704000000,-6228
1619308800000,-8829
1619913600000,-10565
1620518400000,-12195
1621123200000,-11503
1621728000000,-11707
1622332800000,-9283
1622937600000,-9060
1623542400000,-5657
1624147200000,-4130
1624752000000,-3921
1625356800000,-3063
1625961600000,-2794
1626566400000,-2448
1627171200000,-1191
1627776000000,322
1628380800000,1544
1628985600000,344
1629590400000,1831
1630195200000,2372
1630800000000,-4989
1631404800000,-8755
1632009600000,-9221
1632614400000,-10598
1633219200000,-7886
1633824000000,-8151
1634428800000,-7598
1635033600000,-11474
1635638400000,-16625
1636243200000,-15139
1636848000000,-15521
1637452800000,-14860
1638057600000,-9303
1638662400000,-8875
1639267200000,8174
1639872000000,8866
1640476800000,10100
1641081600000,10335
1641686400000,10304
1642291200000,10622
1642896000000,13281
1643500800000,14019
1644105600000,12733
1644710400000,12020
1645315200000,13908
1645920000000,16090
1646524800000,13592
1647129600000,-1815
1647734400000,-2069
1648339200000,-3
1648944000000,171
1649548800000,-429
1650153600000,503
1650758400000,2469
1651363200000,9879
1651968000000,16874
1652572800000,21390
1653177600000,22703
1653782400000,21374
1654387200000,22681
1654992000000,9773
1655596800000,8756
1656201600000,8551
1656806400000,10521
1657411200000,8979
1658016000000,7227
1658620800000,7608
1659225600000,4858
1659830400000,4044
1660435200000,195
1661040000000,4999
1661644800000,6533
1662249600000,6500
1662854400000,9408
1663459200000,16791
1664064000000,15072
1664668800000,17259
1665273600000,22517
1665878400000,22359
1666483200000,16289
1667088000000,6881
1667692800000,8792
1668297600000,8381
1668902400000,5064
1669507200000,4641
1670112000000,6301
1670716800000,6096
1671321600000,-7755
1671926400000,-8272
1672531200000,-8170
1673136000000,-8499
1673740800000,-6686
1674345600000,-4241
1674950400000,-8813
1675555200000,-10455
1676160000000,-10266
1676764800000,-9024
1677369600000,-6175
1677974400000,-3789
1678579200000,5372
1679184000000,8896
1679788800000,6553
1680393600000,2697
1680998400000,2571
1681603200000,3717
1682208000000,3928
1682812800000,3232
1683417600000,4283
1684022400000,1943
1684627200000,-556
1685232000000,1195
1685836800000,2856
1686441600000,4854
1687046400000,4441
1687651200000,1217
1688256000000,1511
1688860800000,2619
1689465600000,938
1690070400000,32
1690675200000,-1933
1691280000000,1454
1691884800000,4969
