timestamp,value
1636243200000,-26608
1636848000000,-26717
1637452800000,-11397
1638057600000,9851
1638662400000,6137
1639267200000,-2059
1639872000000,7440
1640476800000,7167
1641081600000,8542
1641686400000,1996
1642291200000,-13723
1642896000000,-19581
1643500800000,-25622
1644105600000,-16958
1644710400000,-15116
1645315200000,-14143
1645920000000,-21586
1646524800000,-15494
1647129600000,-13145
1647734400000,-7565
1648339200000,-15518
1648944000000,-30414
1649548800000,-33450
1650153600000,-39338
1650758400000,-30481
1651363200000,-12959
1651968000000,2939
1652572800000,12591
1653177600000,6933
1653782400000,-327
1654387200000,-13401
1654992000000,-30284
1655596800000,-6578
1656201600000,-12247
1656806400000,-4533
1657411200000,-4653
1658016000000,-8746
1658620800000,-22197
1659225600000,-30407
1659830400000,-29743
1660435200000,-32129
1661040000000,-29683
1661644800000,-29039
1662249600000,-18916
1662854400000,-13476
1663459200000,892
1664064000000,21707
1664668800000,17947
1665273600000,27366
1665878400000,25103
1666483200000,18053
1667088000000,19275
1667692800000,17930
1668297600000,14229
1668902400000,12664
1669507200000,13951
1670112000000,22905
1670716800000,24924
1671321600000,22986
1671926400000,28426
1672531200000,24541
1673136000000,27265
1673740800000,27488
1674345600000,29159
1674950400000,27637
1675555200000,31946
1676160000000,36358
1676764800000,39753
1677369600000,38460
1677974400000,39469
1678579200000,36369
1679184000000,64449
1679788800000,63417
1680393600000,58148
1680998400000,58205
1681603200000,42194
1682208000000,45878
1682812800000,56587
1683417600000,41957
1684022400000,44533
1684627200000,49140
1685232000000,39037
1685836800000,38456
1686441600000,29376
1687046400000,18758
1687651200000,-16734
1688256000000,-18815
1688860800000,-14026
1689465600000,-12991
1690070400000,-22096
1690675200000,-23269
1691280000000,-4617
1691884800000,13769
